scene_name,scene_avg_p,scene_avg_a,scene_avg_d,scene_avg_blur,scene_avg_optical_flow,scene_movie,paths,predict
incredible_222,54.931812811957464,41.22426365831164,67.83028412543403,233.81909122720054,4.075038759765448e-06,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-22-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-22-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-22-2.jpg']",sad
incredible_223,62.77086146375868,41.19975900607639,76.85335828993054,448.6689177098214,0.7557134628295898,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-23-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-23-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-23-2.jpg']",sad
incredible_224,57.50813324652778,43.43113389756946,71.0419418402778,334.28451074126264,0.005532420240342617,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-24-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-24-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-24-2.jpg']",sad
incredible_225,99.04556141493056,49.66250021701389,119.56036024305556,241.25187437234032,0.0014027617871761322,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-25-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-25-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-25-2.jpg']",sad
incredible_226,88.05647363281248,47.97172162543403,106.71969813368055,656.6064639275979,3.899933176398917e-07,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-26-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-26-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-26-2.jpg']",sad
incredible_227,86.90670502387155,40.09749028862847,104.52058919270831,353.2315511682512,0.0009817014215514064,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-27-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-27-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-27-2.jpg']",sad
incredible_228,73.26191101074221,63.98464440917968,91.46534619140623,99.26963832014569,0.0008427925640717149,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-28-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-28-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-28-2.jpg']",sad
incredible_229,80.32779821777343,51.2571500515408,98.18618169487848,527.6980057209602,3.4545414564490784e-06,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-29-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-29-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-29-2.jpg']",sad
incredible_23,60.611606675889746,13.885803100585935,71.33107231987847,481.7928219726448,0.011664803139865398,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-3-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-3-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-3-2.jpg']",sad
incredible_24,62.18853563096789,11.713496188693574,72.90526416015625,114.48357693467491,0.006026779301464558,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-4-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-4-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-4-2.jpg']",sad
incredible_25,27.985078314887147,6.573143229166665,32.95237651909722,287.5310516345096,0.00042020651744678617,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-5-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-5-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-5-2.jpg']",fear
incredible_26,55.89701395670572,69.04910225423178,72.03453759765625,54.313214892498515,3.395135354367085e-05,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-6-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-6-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-6-2.jpg']",sad
incredible_27,72.98976479763455,5.61745598687066,84.66406689453125,261.07665193579703,0.0016851514810696244,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-7-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-7-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-7-2.jpg']",sad
incredible_28,52.89357518174914,34.1591295437283,64.69813829210071,20.724727925630635,2.4101613234961405e-05,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-8-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-8-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-8-2.jpg']",sad
incredible_29,121.29905189344618,112.3819772406684,152.15451595052085,288.4374793049962,0.023312177509069443,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-9-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-9-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-9-2.jpg']",joy
toy_story_40,87.22831948513452,16.6312910563151,102.28245578342012,291.63235075955225,0.11754131317138672,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-0-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-0-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-0-2.jpg']",sad
toy_story_41,64.39091029188369,58.046730712890614,80.59132758246527,672.4549144887583,0.0270617101341486,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-1-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-1-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-1-2.jpg']",sad
toy_story_410,63.6353620062934,56.800632297092,79.58288444010417,140.12105751376708,0.08857899904251099,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-10-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-10-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-10-2.jpg']",sad
toy_story_411,38.82702890353732,36.70686535644531,48.78526426866321,185.7260635906691,0.002280803397297859,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-11-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-11-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-11-2.jpg']",fear
toy_story_412,135.77856666395394,-30.014091159396703,152.99772900390624,132.87617473049605,0.6300557255744934,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-12-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-12-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-12-2.jpg']",joy
toy_story_413,140.28783567979602,1.928614868164064,161.74031548394098,866.7957086665996,0.03058107197284698,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-13-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-13-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-13-2.jpg']",joy
toy_story_414,100.36231631130644,46.59700405544704,120.73570600043405,2037.5617943730088,0.4676892161369324,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-14-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-14-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-14-2.jpg']",sad
toy_story_415,134.0823496907552,19.79665242513021,156.58154524739584,340.27469174021735,0.9693783521652222,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-15-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-15-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-15-2.jpg']",joy
toy_story_416,68.98076075575085,36.15410974121094,83.44251068793403,465.3130377942244,0.07618938386440277,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-16-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-16-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-16-2.jpg']",sad
toy_story_417,111.8008251953125,4.647305013020832,129.24287369791668,656.1483341753324,0.08954788744449615,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-17-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-17-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-17-2.jpg']",sad
toy_story_418,53.38689543999566,23.70501677788629,64.10409217664929,57.57695865442538,0.013394680805504322,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-18-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-18-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-18-2.jpg']",sad
toy_story_419,70.78489415147568,52.2934534233941,87.31377506510418,443.0247321654088,,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-19-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-19-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-19-2.jpg']",sad
toy_story_42,77.26878647189669,55.43600828721788,95.12857796223959,154.27190647924084,0.5408529043197632,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-2-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-2-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-2-2.jpg']",sad
toy_story_420,53.57778648546006,29.20045369466146,64.9347394748264,232.33011273377411,0.01678815484046936,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-20-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-20-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-20-2.jpg']",sad
toy_story_421,118.366693617079,5.372077297634546,136.88330908203122,122.20550033680695,0.2674276530742645,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-21-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-21-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-21-2.jpg']",joy
toy_story_422,130.35366170247394,21.285866563585067,152.45391004774308,975.1933191760696,0.90924072265625,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-22-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-22-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-22-2.jpg']",joy
toy_story_423,118.99803647189671,23.428056410047738,139.61728260633683,663.3719582391942,0.6153585314750671,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-23-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-23-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-23-2.jpg']",joy
toy_story_424,107.9572810736762,20.340577514648434,126.56187765842014,982.6751132042772,0.7415033578872681,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-24-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-24-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-24-2.jpg']",sad
toy_story_425,98.01759010145399,7.069947550455727,113.64229616970488,1895.0780957508025,1.1955797672271729,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-25-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-25-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-25-2.jpg']",sad
toy_story_426,101.9331194797092,8.196275187174479,118.27579486762151,407.72734521328596,0.04588815569877625,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-26-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-26-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-26-2.jpg']",sad
toy_story_427,89.87069940863717,31.864076171874995,107.01809787326391,604.9069686214442,1.0273759365081787,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-27-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-27-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-27-2.jpg']",sad
toy_story_428,92.99153348795572,17.083821112738708,108.96846164279512,444.5828533121232,0.6806419491767883,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-28-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-28-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-28-2.jpg']",sad
toy_story_429,90.59002897135416,14.416354220920134,105.90688650173612,493.70062660221794,0.22791452705860135,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-29-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-29-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-29-2.jpg']",sad
toy_story_43,85.27209826660156,47.190458916558164,103.4269546983507,269.1293049462164,0.10110510885715483,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-3-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-3-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-3-2.jpg']",sad
toy_story_44,89.37527620442707,52.09086778428818,108.69602625868055,86.89765811867365,0.003163367509841919,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-4-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-4-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-4-2.jpg']",sad
toy_story_45,54.42053544108072,38.50014758300781,66.93879964192708,164.86487533790526,0.010463321581482887,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-5-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-5-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-5-2.jpg']",sad
toy_story_46,56.16682911512586,36.82601314290364,68.76337169053821,250.5952175739407,0.023645153269171715,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-6-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-6-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-6-2.jpg']",sad
toy_story_47,81.08244391547309,48.57848232693143,98.75731960720486,395.85000180927017,0.03614842146635056,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-7-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-7-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-7-2.jpg']",sad
toy_story_48,68.81508950466578,68.24732461208767,86.81915033637155,142.4725911764807,0.030031155794858926,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-8-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-8-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-8-2.jpg']",sad
toy_story_49,57.01095377604167,62.169930474175345,72.55244672309027,159.2973917169268,0.00015009232447482646,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-9-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-9-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-9-2.jpg']",sad
up0,71.65655589463974,-32.15794991048177,78.93001600477429,627.2865559895832,0.0,up,"['data\\scenes\\up\\up-Scene-0-0.jpg', 'data\\scenes\\up\\up-Scene-0-1.jpg', 'data\\scenes\\up\\up-Scene-0-2.jpg']",sad
up1,56.90660635036892,-25.463159383138017,62.691253634982644,338.6889768279084,0.0007952713640406728,up,"['data\\scenes\\up\\up-Scene-1-0.jpg', 'data\\scenes\\up\\up-Scene-1-1.jpg', 'data\\scenes\\up\\up-Scene-1-2.jpg']",sad
up10,88.3163159722222,63.32263056098089,108.72524186197916,349.7750957202163,0.0,up,"['data\\scenes\\up\\up-Scene-10-0.jpg', 'data\\scenes\\up\\up-Scene-10-1.jpg', 'data\\scenes\\up\\up-Scene-10-2.jpg']",sad
up11,84.0606121283637,88.33547847493489,106.6056273328993,188.87835011712986,0.0010767228668555617,up,"['data\\scenes\\up\\up-Scene-11-0.jpg', 'data\\scenes\\up\\up-Scene-11-1.jpg', 'data\\scenes\\up\\up-Scene-11-2.jpg']",sad
up12,96.28743170844184,61.399940606011285,117.68937972005207,468.144285909194,0.012326632626354694,up,"['data\\scenes\\up\\up-Scene-12-0.jpg', 'data\\scenes\\up\\up-Scene-12-1.jpg', 'data\\scenes\\up\\up-Scene-12-2.jpg']",sad
up13,69.13747555881076,121.64763682725693,93.12617122395834,195.8628321325626,8.488912135362625e-05,up,"['data\\scenes\\up\\up-Scene-13-0.jpg', 'data\\scenes\\up\\up-Scene-13-1.jpg', 'data\\scenes\\up\\up-Scene-13-2.jpg']",sad
up14,80.22098597547742,72.10698090277778,100.38080794270832,124.07463143380579,0.0014532161876559258,up,"['data\\scenes\\up\\up-Scene-14-0.jpg', 'data\\scenes\\up\\up-Scene-14-1.jpg', 'data\\scenes\\up\\up-Scene-14-2.jpg']",sad
up15,89.21156717936199,87.42409322102866,112.43507568359377,115.57526648912595,0.0,up,"['data\\scenes\\up\\up-Scene-15-0.jpg', 'data\\scenes\\up\\up-Scene-15-1.jpg', 'data\\scenes\\up\\up-Scene-15-2.jpg']",sad
up16,95.57164634874134,79.70763617621526,118.90026410590276,359.82706960998445,0.0004526341217570007,up,"['data\\scenes\\up\\up-Scene-16-0.jpg', 'data\\scenes\\up\\up-Scene-16-1.jpg', 'data\\scenes\\up\\up-Scene-16-2.jpg']",sad
up17,157.95951109483508,37.224552978515625,186.01069390190966,1055.0234672251254,,up,"['data\\scenes\\up\\up-Scene-17-0.jpg', 'data\\scenes\\up\\up-Scene-17-1.jpg', 'data\\scenes\\up\\up-Scene-17-2.jpg']",joy
up18,95.80213142903645,76.29242719184028,118.78601714409722,217.85723153073243,0.03708139806985855,up,"['data\\scenes\\up\\up-Scene-18-0.jpg', 'data\\scenes\\up\\up-Scene-18-1.jpg', 'data\\scenes\\up\\up-Scene-18-2.jpg']",sad
up19,80.94669289822048,94.61831667751734,103.71867621527777,103.16210155626075,0.00010642956476658584,up,"['data\\scenes\\up\\up-Scene-19-0.jpg', 'data\\scenes\\up\\up-Scene-19-1.jpg', 'data\\scenes\\up\\up-Scene-19-2.jpg']",sad
up2,26.681581515842012,12.895775851779511,32.154350151909725,463.27497196978476,6.107585068093613e-05,up,"['data\\scenes\\up\\up-Scene-2-0.jpg', 'data\\scenes\\up\\up-Scene-2-1.jpg', 'data\\scenes\\up\\up-Scene-2-2.jpg']",fear
up20,121.70211946614582,26.36815109592013,143.05754796006946,349.16649146826364,0.037222154438495636,up,"['data\\scenes\\up\\up-Scene-20-0.jpg', 'data\\scenes\\up\\up-Scene-20-1.jpg', 'data\\scenes\\up\\up-Scene-20-2.jpg']",joy
up21,111.3419388970269,22.401260837131076,130.68799679904515,727.0952022489761,0.00015589260146953166,up,"['data\\scenes\\up\\up-Scene-21-0.jpg', 'data\\scenes\\up\\up-Scene-21-1.jpg', 'data\\scenes\\up\\up-Scene-21-2.jpg']",sad
up22,136.9052936469184,41.86333205837675,162.2847234157986,2291.617805376192,0.004375584423542023,up,"['data\\scenes\\up\\up-Scene-22-0.jpg', 'data\\scenes\\up\\up-Scene-22-1.jpg', 'data\\scenes\\up\\up-Scene-22-2.jpg']",sad
up23,107.84442740885416,29.159142442491323,127.41218608940972,1880.5028021013238,0.0,up,"['data\\scenes\\up\\up-Scene-23-0.jpg', 'data\\scenes\\up\\up-Scene-23-1.jpg', 'data\\scenes\\up\\up-Scene-23-2.jpg']",sad
up24,150.6887359347873,-17.083526896158858,171.60246609157988,884.0432554602371,2.8478941658249823e-06,up,"['data\\scenes\\up\\up-Scene-24-0.jpg', 'data\\scenes\\up\\up-Scene-24-1.jpg', 'data\\scenes\\up\\up-Scene-24-2.jpg']",joy
up25,101.88620330132376,32.505638007269965,120.92393668619793,914.8884297604492,0.0123958270996809,up,"['data\\scenes\\up\\up-Scene-25-0.jpg', 'data\\scenes\\up\\up-Scene-25-1.jpg', 'data\\scenes\\up\\up-Scene-25-2.jpg']",sad
up26,118.62124183485241,12.176370442708333,137.93273936631945,480.08374538076384,0.005649849306792021,up,"['data\\scenes\\up\\up-Scene-26-0.jpg', 'data\\scenes\\up\\up-Scene-26-1.jpg', 'data\\scenes\\up\\up-Scene-26-2.jpg']",joy
up27,99.92762977430556,38.8600583767361,119.3751953125,716.1331092893311,0.0025653287302702665,up,"['data\\scenes\\up\\up-Scene-27-0.jpg', 'data\\scenes\\up\\up-Scene-27-1.jpg', 'data\\scenes\\up\\up-Scene-27-2.jpg']",sad
up28,73.69207874891492,45.37007926432292,89.89149392361112,263.53351339810666,0.002733368892222643,up,"['data\\scenes\\up\\up-Scene-28-0.jpg', 'data\\scenes\\up\\up-Scene-28-1.jpg', 'data\\scenes\\up\\up-Scene-28-2.jpg']",sad
up29,91.4269127061632,15.078511094835068,106.9440691189236,562.5035823403558,,up,"['data\\scenes\\up\\up-Scene-29-0.jpg', 'data\\scenes\\up\\up-Scene-29-1.jpg', 'data\\scenes\\up\\up-Scene-29-2.jpg']",sad
up3,76.34272528754339,-34.048866834852426,84.11543305121528,331.0754146485999,0.0369650349020958,up,"['data\\scenes\\up\\up-Scene-3-0.jpg', 'data\\scenes\\up\\up-Scene-3-1.jpg', 'data\\scenes\\up\\up-Scene-3-2.jpg']",sad
up4,67.76128811306423,-30.40618169487847,74.63976736111111,334.2668674743458,0.00038192508509382606,up,"['data\\scenes\\up\\up-Scene-4-0.jpg', 'data\\scenes\\up\\up-Scene-4-1.jpg', 'data\\scenes\\up\\up-Scene-4-2.jpg']",sad
up5,147.3255152452257,-5.591446017795137,169.00751671006944,343.49393486546023,0.011529294773936272,up,"['data\\scenes\\up\\up-Scene-5-0.jpg', 'data\\scenes\\up\\up-Scene-5-1.jpg', 'data\\scenes\\up\\up-Scene-5-2.jpg']",joy
up6,124.51637622070315,65.60264143880208,150.65904947916667,2944.6902948687034,0.02508161030709744,up,"['data\\scenes\\up\\up-Scene-6-0.jpg', 'data\\scenes\\up\\up-Scene-6-1.jpg', 'data\\scenes\\up\\up-Scene-6-2.jpg']",sad
up7,100.06601439073351,24.159965942382808,117.900508843316,1876.148295580181,0.031842466443777084,up,"['data\\scenes\\up\\up-Scene-7-0.jpg', 'data\\scenes\\up\\up-Scene-7-1.jpg', 'data\\scenes\\up\\up-Scene-7-2.jpg']",sad
up8,75.28702682834202,86.92418435329859,96.34693815104168,657.4070434684727,0.0,up,"['data\\scenes\\up\\up-Scene-8-0.jpg', 'data\\scenes\\up\\up-Scene-8-1.jpg', 'data\\scenes\\up\\up-Scene-8-2.jpg']",sad
up9,93.05136203342016,74.4845909016927,115.41785622829859,418.97581928475097,0.0010204217396676538,up,"['data\\scenes\\up\\up-Scene-9-0.jpg', 'data\\scenes\\up\\up-Scene-9-1.jpg', 'data\\scenes\\up\\up-Scene-9-2.jpg']",sad
wall_e_0,109.96477431911892,5.142499335394969,127.18390847439235,210.3445034582661,0.006092495284974575,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-0-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-0-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-0-2.jpg']",joy
wall_e_1,134.72578356933593,12.771496405707461,156.54149159071181,1063.6752428968687,0.02006255090236664,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-1-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-1-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-1-2.jpg']",joy
wall_e_10,83.493318617079,43.63983106825086,100.98420871310765,273.996571053751,0.00047863955842331057,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-10-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-10-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-10-2.jpg']",sad
wall_e_11,101.90804102918837,2.0838266194661466,117.5674771592882,311.3304570881005,0.03494784235954285,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-11-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-11-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-11-2.jpg']",sad
wall_e_12,131.06409201388888,11.62518120659722,152.1980373263889,93.24364895731149,4.1979128582170226e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-12-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-12-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-12-2.jpg']",joy
wall_e_13,112.98423364257809,47.287685655381935,135.3452228732639,294.0376557006058,0.0011480693938210607,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-13-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-13-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-13-2.jpg']",joy
wall_e_14,61.53140044487847,83.08927368164062,80.0825769314236,80.64554033547702,0.0006233876338228582,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-14-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-14-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-14-2.jpg']",sad
wall_e_15,38.170474636501744,84.61469661458334,53.35461480034722,15.859611090476866,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-15-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-15-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-15-2.jpg']",fear
wall_e_16,44.63793286132813,46.80228219943576,56.598056098090275,334.07636483405844,8.892995538190007e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-16-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-16-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-16-2.jpg']",fear
wall_e_17,48.40082714843749,50.94258365885417,61.39083723958333,126.9812970797736,0.00012117040751036255,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-17-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-17-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-17-2.jpg']",sad
wall_e_18,50.75055276150172,84.30401123046873,67.80464930555557,144.42295417429673,0.0006765131838619709,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-18-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-18-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-18-2.jpg']",sad
wall_e_19,71.00158334689671,47.83653243001303,87.06784988064236,123.79518112450165,8.102640276774764e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-19-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-19-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-19-2.jpg']",sad
wall_e_2,128.1173254530165,28.841856214735238,150.71891867404509,117.43150268023885,0.008716547861695291,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-2-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-2-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-2-2.jpg']",joy
wall_e_20,43.13419006347656,67.90825478786893,57.21274321831597,8.326759557222388,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-20-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-20-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-20-2.jpg']",fear
wall_e_21,49.67248259819878,80.51653267415365,66.14236518012153,54.56270617387361,0.00014929863391444087,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-21-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-21-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-21-2.jpg']",sad
